Key	Ligand	Receptor
SLC6A1_GABRG2	SLC6A1	GABRG2
SLC6A1_GABRQ	SLC6A1	GABRQ
SLC6A4_HTR1A	SLC6A4	HTR1A
SLC6A4_HTR1B	SLC6A4	HTR1B
SLC6A4_HTR1D	SLC6A4	HTR1D
SLC6A4_HTR1E	SLC6A4	HTR1E
SLC6A4_HTR1F	SLC6A4	HTR1F
SLC6A4_HTR2A	SLC6A4	HTR2A
SLC6A4_HTR2B	SLC6A4	HTR2B
SLC6A4_HTR2C	SLC6A4	HTR2C
SLC6A4_HTR3A	SLC6A4	HTR3A
SLC6A4_HTR3B	SLC6A4	HTR3B
SLC6A4_HTR3C	SLC6A4	HTR3C
SLC6A4_HTR3D	SLC6A4	HTR3D
SLC6A4_HTR3E	SLC6A4	HTR3E
SLC6A4_HTR4	SLC6A4	HTR4
SLC6A4_HTR5A	SLC6A4	HTR5A
SLC6A4_HTR6	SLC6A4	HTR6
SLC6A4_HTR7	SLC6A4	HTR7
SLC6A5_GLRA1	SLC6A5	GLRA1
SLC6A5_GLRA2	SLC6A5	GLRA2
SLC6A5_GLRB	SLC6A5	GLRB
SLC6A6_GABBR1	SLC6A6	GABBR1
SLC6A6_GABBR2	SLC6A6	GABBR2
SLC6A6_GABRA1	SLC6A6	GABRA1
SLC6A6_GABRA2	SLC6A6	GABRA2
SLC6A6_GABRA3	SLC6A6	GABRA3
SLC6A6_GABRA4	SLC6A6	GABRA4
SLC6A6_GABRA5	SLC6A6	GABRA5
SLC6A6_GABRA6	SLC6A6	GABRA6
SLC6A6_GABRB2	SLC6A6	GABRB2
SLC6A6_GABRB3	SLC6A6	GABRB3
SLC6A6_GABRD	SLC6A6	GABRD
SLC6A6_GABRE	SLC6A6	GABRE
SLC6A6_GABRG2	SLC6A6	GABRG2
SLC6A6_GABRQ	SLC6A6	GABRQ
SLC6A8_GABBR1	SLC6A8	GABBR1
SLC6A8_GABBR2	SLC6A8	GABBR2
SLC6A8_GABRA1	SLC6A8	GABRA1
SLC6A8_GABRA2	SLC6A8	GABRA2
SLC6A8_GABRA3	SLC6A8	GABRA3
SLC6A8_GABRA4	SLC6A8	GABRA4
SLC6A8_GABRA5	SLC6A8	GABRA5
SLC6A8_GABRA6	SLC6A8	GABRA6
SLC6A8_GABRB2	SLC6A8	GABRB2
SLC6A8_GABRB3	SLC6A8	GABRB3
SLC6A8_GABRD	SLC6A8	GABRD
SLC6A8_GABRE	SLC6A8	GABRE
SLC6A8_GABRG2	SLC6A8	GABRG2
SLC6A8_GABRQ	SLC6A8	GABRQ
SLC6A9_GLRA1	SLC6A9	GLRA1
SLC6A9_GLRA2	SLC6A9	GLRA2
SLC6A9_GLRB	SLC6A9	GLRB
TENM2_ADGRL1	TENM2	ADGRL1
TENM2_ADGRL2	TENM2	ADGRL2
TENM3_ADGRL3	TENM3	ADGRL3
TENM4_ADGRL1	TENM4	ADGRL1
THY1_ITGB2	THY1	ITGB2
TNC_ITGB3	TNC	ITGB3
TNN_ITGAV	TNN	ITGAV
TNN_ITGB1	TNN	ITGB1
TNN_ITGB3	TNN	ITGB3
TNR_ITGAV	TNR	ITGAV
TNR_ITGB1	TNR	ITGB1
TNR_ITGB3	TNR	ITGB3
TNXB_ITGAV	TNXB	ITGAV
TNXB_ITGB1	TNXB	ITGB1
TNXB_ITGB3	TNXB	ITGB3
TPH1_HTR3A	TPH1	HTR3A
TPH1_HTR3B	TPH1	HTR3B
TPH1_HTR3C	TPH1	HTR3C
TPH1_HTR3D	TPH1	HTR3D
TPH1_HTR3E	TPH1	HTR3E
TPH2_HTR1A	TPH2	HTR1A
TPH2_HTR1B	TPH2	HTR1B
TPH2_HTR1D	TPH2	HTR1D
TPH2_HTR1E	TPH2	HTR1E
TPH2_HTR1F	TPH2	HTR1F
TPH2_HTR2A	TPH2	HTR2A
TPH2_HTR2B	TPH2	HTR2B
TPH2_HTR2C	TPH2	HTR2C
TPH2_HTR3A	TPH2	HTR3A
TPH2_HTR3B	TPH2	HTR3B
TPH2_HTR3C	TPH2	HTR3C
TPH2_HTR3D	TPH2	HTR3D
TPH2_HTR3E	TPH2	HTR3E
TPH2_HTR4	TPH2	HTR4
TPH2_HTR5A	TPH2	HTR5A
TPH2_HTR6	TPH2	HTR6
TPH2_HTR7	TPH2	HTR7
VEGFD_FLT4	VEGFD	FLT4
VEGFD_KDR	VEGFD	KDR
VWF_ITGB3	VWF	ITGB3
WNT10A_FZD1	WNT10A	FZD1
WNT10A_FZD10	WNT10A	FZD10
WNT10A_FZD2	WNT10A	FZD2
WNT10A_FZD3	WNT10A	FZD3
WNT10A_FZD4	WNT10A	FZD4
WNT10A_FZD5	WNT10A	FZD5
WNT10A_FZD6	WNT10A	FZD6
WNT10A_FZD7	WNT10A	FZD7
WNT10A_FZD8	WNT10A	FZD8
WNT10A_FZD9	WNT10A	FZD9
WNT10A_LRP5	WNT10A	LRP5
WNT10A_LRP6	WNT10A	LRP6
WNT10B_FZD1	WNT10B	FZD1
WNT10B_FZD10	WNT10B	FZD10
WNT10B_FZD2	WNT10B	FZD2
WNT10B_FZD3	WNT10B	FZD3
WNT10B_FZD4	WNT10B	FZD4
WNT10B_FZD5	WNT10B	FZD5
WNT10B_FZD6	WNT10B	FZD6
WNT10B_FZD7	WNT10B	FZD7
WNT10B_FZD8	WNT10B	FZD8
WNT10B_FZD9	WNT10B	FZD9
WNT10B_LRP5	WNT10B	LRP5
WNT10B_LRP6	WNT10B	LRP6
WNT16_FZD1	WNT16	FZD1
WNT16_FZD10	WNT16	FZD10
WNT16_FZD2	WNT16	FZD2
WNT16_FZD3	WNT16	FZD3
WNT16_FZD4	WNT16	FZD4
WNT16_FZD5	WNT16	FZD5
WNT16_FZD7	WNT16	FZD7
WNT16_FZD8	WNT16	FZD8
WNT16_FZD9	WNT16	FZD9
WNT16_LRP5	WNT16	LRP5
WNT16_LRP6	WNT16	LRP6
WNT1_FZD10	WNT1	FZD10
WNT1_FZD2	WNT1	FZD2
WNT1_FZD4	WNT1	FZD4
WNT1_FZD6	WNT1	FZD6
WNT2B_FZD1	WNT2B	FZD1
WNT2B_FZD10	WNT2B	FZD10
WNT2B_FZD2	WNT2B	FZD2
WNT2B_FZD3	WNT2B	FZD3
WNT2B_FZD4	WNT2B	FZD4
WNT2B_FZD5	WNT2B	FZD5
WNT2B_FZD6	WNT2B	FZD6
WNT2B_FZD7	WNT2B	FZD7
WNT2B_FZD8	WNT2B	FZD8
WNT2B_FZD9	WNT2B	FZD9
WNT2B_LRP5	WNT2B	LRP5
WNT2B_LRP6	WNT2B	LRP6
WNT2_FZD10	WNT2	FZD10
WNT2_FZD2	WNT2	FZD2
WNT2_FZD3	WNT2	FZD3
WNT2_FZD4	WNT2	FZD4
WNT2_FZD6	WNT2	FZD6
WNT2_LRP5	WNT2	LRP5
WNT3A_FZD10	WNT3A	FZD10
WNT3A_FZD3	WNT3A	FZD3
WNT3A_FZD4	WNT3A	FZD4
WNT3A_FZD9	WNT3A	FZD9
WNT3A_LRP5	WNT3A	LRP5
WNT3_FZD10	WNT3	FZD10
WNT3_FZD2	WNT3	FZD2
WNT3_FZD3	WNT3	FZD3
WNT3_FZD4	WNT3	FZD4
WNT3_FZD6	WNT3	FZD6
WNT3_FZD9	WNT3	FZD9
WNT3_LRP5	WNT3	LRP5
WNT4_FZD1	WNT4	FZD1
WNT4_FZD10	WNT4	FZD10
WNT4_FZD3	WNT4	FZD3
WNT4_FZD4	WNT4	FZD4
WNT4_FZD5	WNT4	FZD5
WNT4_FZD7	WNT4	FZD7
WNT4_FZD8	WNT4	FZD8
WNT4_FZD9	WNT4	FZD9
WNT4_LRP5	WNT4	LRP5
WNT4_LRP6	WNT4	LRP6
WNT6_FZD1	WNT6	FZD1
WNT6_FZD10	WNT6	FZD10
WNT6_FZD2	WNT6	FZD2
WNT6_FZD3	WNT6	FZD3
WNT6_FZD4	WNT6	FZD4
WNT6_FZD5	WNT6	FZD5
WNT6_FZD6	WNT6	FZD6
WNT6_FZD7	WNT6	FZD7
WNT6_FZD8	WNT6	FZD8
WNT6_FZD9	WNT6	FZD9
WNT6_LRP5	WNT6	LRP5
WNT6_LRP6	WNT6	LRP6
WNT7A_FZD1	WNT7A	FZD1
WNT7A_FZD2	WNT7A	FZD2
WNT7A_FZD3	WNT7A	FZD3
WNT7A_FZD4	WNT7A	FZD4
WNT7A_FZD6	WNT7A	FZD6
WNT7A_FZD7	WNT7A	FZD7
WNT7A_FZD8	WNT7A	FZD8
WNT7A_LRP5	WNT7A	LRP5
WNT7B_FZD2	WNT7B	FZD2
WNT7B_FZD3	WNT7B	FZD3
WNT7B_FZD4	WNT7B	FZD4
WNT7B_FZD5	WNT7B	FZD5
WNT7B_FZD6	WNT7B	FZD6
WNT7B_FZD7	WNT7B	FZD7
WNT7B_FZD8	WNT7B	FZD8
WNT7B_FZD9	WNT7B	FZD9
WNT7B_LRP6	WNT7B	LRP6
WNT8A_FZD1	WNT8A	FZD1
WNT8A_FZD10	WNT8A	FZD10
WNT8A_FZD2	WNT8A	FZD2
WNT8A_FZD3	WNT8A	FZD3
WNT8A_FZD4	WNT8A	FZD4
WNT8A_FZD5	WNT8A	FZD5
WNT8A_FZD6	WNT8A	FZD6
WNT8A_FZD7	WNT8A	FZD7
WNT8A_FZD8	WNT8A	FZD8
WNT8A_FZD9	WNT8A	FZD9
WNT8A_LRP5	WNT8A	LRP5
WNT8A_LRP6	WNT8A	LRP6
WNT8B_FZD1	WNT8B	FZD1
WNT8B_FZD10	WNT8B	FZD10
WNT8B_FZD2	WNT8B	FZD2
WNT8B_FZD3	WNT8B	FZD3
WNT8B_FZD4	WNT8B	FZD4
WNT8B_FZD5	WNT8B	FZD5
WNT8B_FZD6	WNT8B	FZD6
WNT8B_FZD7	WNT8B	FZD7
WNT8B_FZD8	WNT8B	FZD8
WNT8B_FZD9	WNT8B	FZD9
WNT8B_LRP5	WNT8B	LRP5
WNT8B_LRP6	WNT8B	LRP6
WNT9A_FZD1	WNT9A	FZD1
WNT9A_FZD10	WNT9A	FZD10
WNT9A_FZD2	WNT9A	FZD2
WNT9A_FZD3	WNT9A	FZD3
WNT9A_FZD4	WNT9A	FZD4
WNT9A_FZD5	WNT9A	FZD5
WNT9A_FZD6	WNT9A	FZD6
WNT9A_FZD7	WNT9A	FZD7
WNT9A_FZD8	WNT9A	FZD8
WNT9A_FZD9	WNT9A	FZD9
WNT9A_LRP5	WNT9A	LRP5
WNT9A_LRP6	WNT9A	LRP6
WNT9B_FZD1	WNT9B	FZD1
WNT9B_FZD10	WNT9B	FZD10
WNT9B_FZD2	WNT9B	FZD2
WNT9B_FZD3	WNT9B	FZD3
WNT9B_FZD4	WNT9B	FZD4
WNT9B_FZD5	WNT9B	FZD5
WNT9B_FZD6	WNT9B	FZD6
WNT9B_FZD7	WNT9B	FZD7
WNT9B_FZD8	WNT9B	FZD8
WNT9B_FZD9	WNT9B	FZD9
WNT9B_LRP5	WNT9B	LRP5
WNT9B_LRP6	WNT9B	LRP6
DDC_DRD1	DDC	DRD1
DDC_DRD2	DDC	DRD2
DDC_DRD3	DDC	DRD3
DDC_DRD4	DDC	DRD4
DDC_DRD5	DDC	DRD5
ULBP1_KLRK1	ULBP1	KLRK1
ULBP3_KLRK1	ULBP3	KLRK1
