TF	Targets	Key	Mode
SMARCA4	CCND1	SMARCA4_CCND1	repression
SMARCA4	CD44	SMARCA4_CD44	repression
SMARCA4	CDH1	SMARCA4_CDH1	activation
SMARCA4	CDKN1A	SMARCA4_CDKN1A	activation
SMARCA4	CDKN2A	SMARCA4_CDKN2A	activation
SMARCA4	FOS	SMARCA4_FOS	repression
SMARCA4	MECOM	SMARCA4_MECOM	activation
SMARCB1	CD44	SMARCB1_CD44	repression
SMARCB1	CDKN2A	SMARCB1_CDKN2A	activation
SMG6	UPF1	SMG6_UPF1	unknown
SMURF2	KLF5	SMURF2_KLF5	repression
SNAI1	CDH1	SNAI1_CDH1	repression
SNAI1	CDH1	SNAI1_CDH1	unknown
SNAI1	CDH2	SNAI1_CDH2	unknown
SNAI1	CLDN3	SNAI1_CLDN3	repression
SNAI1	CXADR	SNAI1_CXADR	repression
SNAI1	FN1	SNAI1_FN1	unknown
SNAI1	HBEGF	SNAI1_HBEGF	activation
SNAI1	PEBP1	SNAI1_PEBP1	repression
SNAI1	SNAI1	SNAI1_SNAI1	unknown
SNAI1	THBS1	SNAI1_THBS1	repression
SNAI1	VDR	SNAI1_VDR	repression
SNAI2	CD44	SNAI2_CD44	activation
SNAI2	CDH1	SNAI2_CDH1	repression
SNAI2	CDH1	SNAI2_CDH1	unknown
SNAI2	CDH2	SNAI2_CDH2	unknown
SNAI2	CXADR	SNAI2_CXADR	repression
SNAI2	CXCL12	SNAI2_CXCL12	activation
SNAI2	CXCR4	SNAI2_CXCR4	activation
SNAI2	HPGD	SNAI2_HPGD	repression
SNAI2	JAG1	SNAI2_JAG1	activation
SNAI2	LPAR2	SNAI2_LPAR2	repression
SNAI2	MMP17	SNAI2_MMP17	unknown
SNAI2	MMP9	SNAI2_MMP9	activation
SNAI2	POU5F1	SNAI2_POU5F1	activation
SNAI2	UBE2D3	SNAI2_UBE2D3	repression
SNAI2	VDR	SNAI2_VDR	repression
SND1	AGTR1	SND1_AGTR1	activation
SNIP1	CCND1	SNIP1_CCND1	unknown
SNIP1	MYC	SNIP1_MYC	unknown
SNW1	HES1	SNW1_HES1	unknown
SNW1	RARB	SNW1_RARB	unknown
SNW1	VDR	SNW1_VDR	unknown
SOX10	COL11A2	SOX10_COL11A2	activation
SOX10	EDNRB	SOX10_EDNRB	unknown
SOX10	GJB1	SOX10_GJB1	activation
SOX10	GJB1	SOX10_GJB1	repression
SOX10	GJB1	SOX10_GJB1	unknown
SOX10	GJC2	SOX10_GJC2	unknown
SOX10	MBP	SOX10_MBP	unknown
SOX10	MIA	SOX10_MIA	activation
SOX10	MITF	SOX10_MITF	activation
SOX10	MITF	SOX10_MITF	repression
SOX10	MITF	SOX10_MITF	unknown
SOX10	MPZ	SOX10_MPZ	unknown
SOX10	NES	SOX10_NES	unknown
SOX10	PMP22	SOX10_PMP22	unknown
SOX10	RET	SOX10_RET	activation
SOX10	RET	SOX10_RET	unknown
SOX11	SPAST	SOX11_SPAST	activation
SOX11	TUBB3	SOX11_TUBB3	unknown
SOX17	CSNK1A1	SOX17_CSNK1A1	repression
SOX17	FN1	SOX17_FN1	repression
SOX17	HNF4A	SOX17_HNF4A	activation
SOX17	MACC1	SOX17_MACC1	repression
SOX17	NFAT5	SOX17_NFAT5	repression
SOX17	SERBP1	SOX17_SERBP1	repression
SOX2	ABCC3	SOX2_ABCC3	activation
SOX2	ABCC6	SOX2_ABCC6	activation
SOX2	ASXL1	SOX2_ASXL1	activation
SOX2	BMP4	SOX2_BMP4	repression
SOX2	CCND1	SOX2_CCND1	unknown
SOX2	DKK1	SOX2_DKK1	activation
SOX2	FGF4	SOX2_FGF4	activation
SOX2	ISL1	SOX2_ISL1	repression
SOX2	ITGA6	SOX2_ITGA6	activation
SOX2	L1TD1	SOX2_L1TD1	unknown
SOX2	LHX3	SOX2_LHX3	activation
SOX2	MKI67	SOX2_MKI67	repression
SOX2	MMP3	SOX2_MMP3	activation
SOX2	NTRK3	SOX2_NTRK3	activation
SOX2	PAX6	SOX2_PAX6	activation
SOX2	PAX6	SOX2_PAX6	repression
SOX2	PGA5	SOX2_PGA5	activation
SOX2	PLAC1	SOX2_PLAC1	repression
SOX2	POU4F2	SOX2_POU4F2	repression
SOX2	RHO	SOX2_RHO	repression
SOX2	SEMA6A	SOX2_SEMA6A	unknown
SOX2	TUBB3	SOX2_TUBB3	repression
SOX2	VIM	SOX2_VIM	activation
SOX4	AGO1	SOX4_AGO1	unknown
SOX4	AXIN2	SOX4_AXIN2	unknown
SOX4	DHX9	SOX4_DHX9	unknown
SOX4	DICER1	SOX4_DICER1	unknown
SOX4	HDAC8	SOX4_HDAC8	activation
SOX4	KMT2A	SOX4_KMT2A	unknown
SOX4	NCAM1	SOX4_NCAM1	activation
SOX4	NKX3-1	SOX4_NKX3-1	unknown
SOX5	SPAG6	SOX5_SPAG6	unknown
SOX6	CCNA2	SOX6_CCNA2	repression
SOX6	CCND1	SOX6_CCND1	repression
SOX6	CDK4	SOX6_CDK4	repression
SOX6	CDKN1A	SOX6_CDKN1A	activation
SOX6	CTNNB1	SOX6_CTNNB1	repression
SOX6	TP53	SOX6_TP53	activation
SOX9	AMH	SOX9_AMH	activation
SOX9	AMH	SOX9_AMH	unknown
SOX9	AR	SOX9_AR	activation
SOX9	BEST1	SOX9_BEST1	activation
SOX9	CDK4	SOX9_CDK4	activation
SOX9	CDK4	SOX9_CDK4	repression
SOX9	CDKN1A	SOX9_CDKN1A	activation
SOX9	CDKN1A	SOX9_CDKN1A	repression
SOX9	CEACAM1	SOX9_CEACAM1	unknown
SOX9	COL11A2	SOX9_COL11A2	activation
SOX9	COL2A1	SOX9_COL2A1	activation
SOX9	COL2A1	SOX9_COL2A1	repression
SOX9	COL2A1	SOX9_COL2A1	unknown
SOX9	DCC	SOX9_DCC	activation
SOX9	DCT	SOX9_DCT	unknown
SOX9	HES1	SOX9_HES1	activation
SOX9	KLF4	SOX9_KLF4	unknown
SOX9	MIA	SOX9_MIA	activation
SOX9	MITF	SOX9_MITF	unknown
SOX9	NES	SOX9_NES	unknown
SOX9	NR5A1	SOX9_NR5A1	activation
SOX9	NR5A1	SOX9_NR5A1	unknown
SOX9	POU3F2	SOX9_POU3F2	repression
SOX9	PRAME	SOX9_PRAME	repression
SOX9	RXFP2	SOX9_RXFP2	activation
SOX9	SF1	SOX9_SF1	unknown
SOX9	SHH	SOX9_SHH	unknown
SOX9	SOX10	SOX9_SOX10	repression
SOX9	TYR	SOX9_TYR	unknown
SP1	ABCA1	SP1_ABCA1	activation
SP1	ABCA1	SP1_ABCA1	unknown
SP1	ABCB1	SP1_ABCB1	activation
SP1	ABCB1	SP1_ABCB1	unknown
SP1	ABCB8	SP1_ABCB8	activation
SP1	ABCC1	SP1_ABCC1	repression
SP1	ABCC3	SP1_ABCC3	activation
SP1	ABCC3	SP1_ABCC3	unknown
SP1	ABCG2	SP1_ABCG2	unknown
SP1	ACAN	SP1_ACAN	unknown
SP1	ACO1	SP1_ACO1	unknown
SP1	ACVRL1	SP1_ACVRL1	unknown
SP1	ADA	SP1_ADA	unknown
SP1	ADAM10	SP1_ADAM10	activation
SP1	ADAM17	SP1_ADAM17	activation
SP1	ADAM17	SP1_ADAM17	unknown
SP1	ADAM23	SP1_ADAM23	activation
SP1	ADH6	SP1_ADH6	unknown
SP1	ADIPOQ	SP1_ADIPOQ	activation
SP1	ADRA1A	SP1_ADRA1A	unknown
SP1	ADRA2B	SP1_ADRA2B	activation
SP1	ADRB3	SP1_ADRB3	unknown
SP1	GRK2	SP1_GRK2	activation
SP1	AGT	SP1_AGT	unknown
SP1	AGTR1	SP1_AGTR1	activation
SP1	AGTR1	SP1_AGTR1	repression
SP1	AGTR1	SP1_AGTR1	unknown
SP1	AHR	SP1_AHR	repression
SP1	ALOX12	SP1_ALOX12	activation
SP1	ALOX12	SP1_ALOX12	unknown
SP1	ALOX15B	SP1_ALOX15B	unknown
SP1	ALOX5	SP1_ALOX5	activation
SP1	ALOX5	SP1_ALOX5	unknown
SP1	AMACR	SP1_AMACR	unknown
SP1	APAF1	SP1_APAF1	unknown
SP1	APEX1	SP1_APEX1	repression
SP1	APEX1	SP1_APEX1	unknown
SP1	APLNR	SP1_APLNR	activation
SP1	APOA1	SP1_APOA1	unknown
SP1	APOC3	SP1_APOC3	unknown
SP1	APOE	SP1_APOE	unknown
SP1	APP	SP1_APP	activation
SP1	APP	SP1_APP	unknown
SP1	AR	SP1_AR	activation
SP1	AR	SP1_AR	unknown
SP1	AREG	SP1_AREG	unknown
SP1	ARF6	SP1_ARF6	activation
SP1	ASPN	SP1_ASPN	unknown
SP1	ATF2	SP1_ATF2	unknown
SP1	ATM	SP1_ATM	unknown
SP1	ATP2A2	SP1_ATP2A2	activation
SP1	ATP2A2	SP1_ATP2A2	unknown
SP1	ATP2A3	SP1_ATP2A3	activation
SP1	ATP2C1	SP1_ATP2C1	activation
SP1	B4GALT1	SP1_B4GALT1	activation
SP1	B4GALT5	SP1_B4GALT5	activation
SP1	BACE1	SP1_BACE1	activation
SP1	BACE1	SP1_BACE1	unknown
SP1	BACE2	SP1_BACE2	unknown
SP1	BAG2	SP1_BAG2	unknown
SP1	BAX	SP1_BAX	unknown
SP1	BCL2	SP1_BCL2	unknown
SP1	BDKRB1	SP1_BDKRB1	unknown
SP1	BIRC5	SP1_BIRC5	unknown
SP1	BLMH	SP1_BLMH	activation
SP1	BRCA1	SP1_BRCA1	unknown
SP1	BRD7	SP1_BRD7	activation
SP1	BRD7	SP1_BRD7	unknown
SP1	BSG	SP1_BSG	activation
SP1	BTK	SP1_BTK	unknown
SP1	BTS1	SP1_BTS1	unknown
SP1	C1QBP	SP1_C1QBP	unknown
SP1	C4A	SP1_C4A	unknown
SP1	C4B	SP1_C4B	unknown
SP1	CA9	SP1_CA9	activation
SP1	CA9	SP1_CA9	unknown
SP1	CASP3	SP1_CASP3	unknown
SP1	CAT	SP1_CAT	unknown
SP1	CAV1	SP1_CAV1	unknown
SP1	CBFB	SP1_CBFB	unknown
SP1	CBS	SP1_CBS	unknown
SP1	CCK	SP1_CCK	unknown
SP1	CCL2	SP1_CCL2	activation
SP1	CCL2	SP1_CCL2	unknown
SP1	CCL5	SP1_CCL5	unknown
SP1	CCNA2	SP1_CCNA2	repression
SP1	CCND1	SP1_CCND1	activation
SP1	CCND1	SP1_CCND1	unknown
SP1	CCND2	SP1_CCND2	activation
SP1	CCND2	SP1_CCND2	unknown
SP1	PROM1	SP1_PROM1	unknown
SP1	CD14	SP1_CD14	activation
SP1	CD14	SP1_CD14	unknown
SP1	CD151	SP1_CD151	activation
SP1	CD163	SP1_CD163	unknown
SP1	CD1D	SP1_CD1D	activation
SP1	CD28	SP1_CD28	unknown
SP1	CD2AP	SP1_CD2AP	activation
SP1	CD44	SP1_CD44	activation
SP1	CD83	SP1_CD83	unknown
SP1	ADGRE5	SP1_ADGRE5	activation
SP1	CD99	SP1_CD99	activation
SP1	CDC42BPG	SP1_CDC42BPG	unknown
SP1	CDH2	SP1_CDH2	unknown
SP1	CDH3	SP1_CDH3	unknown
SP1	CDK4	SP1_CDK4	activation
SP1	CDK6	SP1_CDK6	repression
SP1	CDKN1A	SP1_CDKN1A	activation
SP1	CDKN1A	SP1_CDKN1A	repression
SP1	CDKN1A	SP1_CDKN1A	unknown
SP1	CDKN1B	SP1_CDKN1B	activation
SP1	CDKN1B	SP1_CDKN1B	unknown
SP1	CDKN2A	SP1_CDKN2A	activation
SP1	CDKN2A	SP1_CDKN2A	unknown
SP1	CDKN2B	SP1_CDKN2B	unknown
SP1	CENPH	SP1_CENPH	activation
SP1	CENPW	SP1_CENPW	unknown
SP1	CERS2	SP1_CERS2	activation
SP1	CES1	SP1_CES1	unknown
SP1	CETP	SP1_CETP	repression
SP1	CETP	SP1_CETP	unknown
SP1	CFTR	SP1_CFTR	unknown
SP1	CHGA	SP1_CHGA	unknown
SP1	CHI3L1	SP1_CHI3L1	unknown
SP1	CHRNB4	SP1_CHRNB4	unknown
SP1	CHST4	SP1_CHST4	activation
SP1	CIC	SP1_CIC	unknown
SP1	CLDN3	SP1_CLDN3	activation
SP1	COL11A2	SP1_COL11A2	activation
SP1	COL18A1	SP1_COL18A1	unknown
SP1	COL1A1	SP1_COL1A1	unknown
SP1	COL2A1	SP1_COL2A1	activation
SP1	COL2A1	SP1_COL2A1	repression
SP1	COL7A1	SP1_COL7A1	unknown
SP1	COMP	SP1_COMP	unknown
SP1	CREB1	SP1_CREB1	unknown
SP1	CREM	SP1_CREM	activation
SP1	CRMP1	SP1_CRMP1	unknown
SP1	CSNK2A1	SP1_CSNK2A1	unknown
SP1	CTGF	SP1_CTGF	activation
SP1	CTSB	SP1_CTSB	unknown
SP1	CTSL	SP1_CTSL	activation
SP1	CXADR	SP1_CXADR	unknown
SP1	CXCL1	SP1_CXCL1	unknown
SP1	CXCL14	SP1_CXCL14	activation
SP1	CXCL5	SP1_CXCL5	activation
SP1	CYP17A1	SP1_CYP17A1	unknown
SP1	CYP19A1	SP1_CYP19A1	unknown
SP1	CYP1B1	SP1_CYP1B1	activation
SP1	CYP27A1	SP1_CYP27A1	activation
SP1	CYP2F1	SP1_CYP2F1	unknown
SP1	CYP3A4	SP1_CYP3A4	unknown
SP1	CYP3A5	SP1_CYP3A5	unknown
SP1	CYP3A7	SP1_CYP3A7	unknown
SP1	CYP7A1	SP1_CYP7A1	unknown
SP1	CYP7B1	SP1_CYP7B1	unknown
SP1	DBF4	SP1_DBF4	activation
SP1	DCK	SP1_DCK	unknown
SP1	DDB1	SP1_DDB1	unknown
SP1	DDB2	SP1_DDB2	unknown
SP1	DHCR24	SP1_DHCR24	activation
SP1	DMRT1	SP1_DMRT1	unknown
SP1	DNASE2	SP1_DNASE2	activation
SP1	DNMT1	SP1_DNMT1	activation
SP1	DNMT1	SP1_DNMT1	repression
SP1	DNMT1	SP1_DNMT1	unknown
SP1	DNMT3A	SP1_DNMT3A	activation
SP1	DNMT3B	SP1_DNMT3B	activation
SP1	DPYSL2	SP1_DPYSL2	unknown
SP1	DRG2	SP1_DRG2	unknown
SP1	E2F1	SP1_E2F1	unknown
SP1	EAPP	SP1_EAPP	activation
SP1	EDNRB	SP1_EDNRB	activation
SP1	EDNRB	SP1_EDNRB	unknown
SP1	EGF	SP1_EGF	unknown
SP1	EGFR	SP1_EGFR	repression
SP1	EGFR	SP1_EGFR	unknown
SP1	EGR1	SP1_EGR1	activation
SP1	EGR1	SP1_EGR1	unknown
SP1	ELF4	SP1_ELF4	activation
SP1	ELMO3	SP1_ELMO3	activation
SP1	ENG	SP1_ENG	activation
SP1	EPO	SP1_EPO	activation
SP1	EPOR	SP1_EPOR	repression
SP1	EPOR	SP1_EPOR	unknown
SP1	ERBB2	SP1_ERBB2	activation
SP1	ERVW-1	SP1_ERVW-1	activation
SP1	ESR1	SP1_ESR1	unknown
SP1	EZR	SP1_EZR	activation
SP1	F10	SP1_F10	unknown
SP1	F2R	SP1_F2R	unknown
SP1	F3	SP1_F3	unknown
SP1	F7	SP1_F7	unknown
SP1	FABP6	SP1_FABP6	unknown
SP1	FAS	SP1_FAS	activation
SP1	FAS	SP1_FAS	unknown
SP1	FASLG	SP1_FASLG	activation
SP1	FASLG	SP1_FASLG	unknown
SP1	FBLN1	SP1_FBLN1	unknown
SP1	FBN1	SP1_FBN1	unknown
SP1	FBP1	SP1_FBP1	unknown
SP1	FES	SP1_FES	unknown
SP1	FGFBP1	SP1_FGFBP1	unknown
SP1	FGFR1	SP1_FGFR1	unknown
SP1	FGFR3	SP1_FGFR3	unknown
SP1	FGL2	SP1_FGL2	unknown
SP1	FMR1	SP1_FMR1	activation
SP1	FMR1	SP1_FMR1	unknown
SP1	FOLR1	SP1_FOLR1	unknown
SP1	FOS	SP1_FOS	unknown
SP1	FOXM1	SP1_FOXM1	activation
SP1	FPGS	SP1_FPGS	unknown
SP1	FUT4	SP1_FUT4	unknown
SP1	FXR2	SP1_FXR2	activation
SP1	GAST	SP1_GAST	activation
SP1	GAST	SP1_GAST	unknown
SP1	GATA3	SP1_GATA3	unknown
SP1	GCLC	SP1_GCLC	activation
SP1	GDA	SP1_GDA	unknown
SP1	GDF5	SP1_GDF5	unknown
SP1	GFER	SP1_GFER	activation
SP1	GH2	SP1_GH2	unknown
SP1	GIPR	SP1_GIPR	unknown
SP1	GJA1	SP1_GJA1	activation
SP1	GM2A	SP1_GM2A	unknown
SP1	GPR39	SP1_GPR39	unknown
SP1	GRIN1	SP1_GRIN1	unknown
SP1	GSPT1	SP1_GSPT1	unknown
SP1	GSTP1	SP1_GSTP1	activation
SP1	HAS2	SP1_HAS2	repression
SP1	HBEGF	SP1_HBEGF	activation
SP1	HBZ	SP1_HBZ	unknown
SP1	HCN2	SP1_HCN2	activation
SP1	HCN4	SP1_HCN4	activation
SP1	HDAC4	SP1_HDAC4	activation
SP1	HGF	SP1_HGF	activation
SP1	HIST2H4A	SP1_HIST2H4A	activation
SP1	HLA-G	SP1_HLA-G	unknown
SP1	HMGA1	SP1_HMGA1	activation
SP1	HMGA1	SP1_HMGA1	unknown
SP1	HMGA2	SP1_HMGA2	unknown
SP1	HNF4A	SP1_HNF4A	unknown
SP1	HOXB7	SP1_HOXB7	unknown
SP1	HPR	SP1_HPR	activation
SP1	HRAS	SP1_HRAS	activation
SP1	HRAS	SP1_HRAS	unknown
SP1	HSD11B2	SP1_HSD11B2	unknown
SP1	HSD17B1	SP1_HSD17B1	activation
SP1	HSD17B11	SP1_HSD17B11	activation
SP1	HSD17B2	SP1_HSD17B2	activation
SP1	HSD17B2	SP1_HSD17B2	repression
SP1	HSD3B1	SP1_HSD3B1	activation
SP1	HTR1A	SP1_HTR1A	unknown
SP1	HTT	SP1_HTT	activation
SP1	HYAL1	SP1_HYAL1	repression
SP1	ICAM1	SP1_ICAM1	unknown
SP1	ID4	SP1_ID4	repression
SP1	IFNGR1	SP1_IFNGR1	unknown
SP1	IGF1R	SP1_IGF1R	unknown
SP1	IGF2	SP1_IGF2	activation
SP1	IGF2	SP1_IGF2	unknown
SP1	IGFBP1	SP1_IGFBP1	unknown
SP1	IGFBP3	SP1_IGFBP3	activation
SP1	IGFBP4	SP1_IGFBP4	unknown
SP1	IL10	SP1_IL10	activation
SP1	IL10	SP1_IL10	unknown
SP1	IL2	SP1_IL2	unknown
SP1	IL2RB	SP1_IL2RB	unknown
SP1	IL3	SP1_IL3	unknown
SP1	IL6	SP1_IL6	activation
SP1	IMPDH2	SP1_IMPDH2	unknown
SP1	INPP5J	SP1_INPP5J	unknown
SP1	INSR	SP1_INSR	activation
SP1	INSR	SP1_INSR	unknown
SP1	IRF5	SP1_IRF5	activation
SP1	IRS2	SP1_IRS2	activation
SP1	IRS2	SP1_IRS2	unknown
SP1	ISG20	SP1_ISG20	unknown
SP1	ITGA2	SP1_ITGA2	unknown
SP1	ITGA5	SP1_ITGA5	activation
SP1	ITGAD	SP1_ITGAD	activation
SP1	ITGAV	SP1_ITGAV	repression
SP1	ITGAV	SP1_ITGAV	unknown
SP1	ITGAX	SP1_ITGAX	unknown
SP1	ITGB2	SP1_ITGB2	unknown
SP1	ITGB3	SP1_ITGB3	repression
SP1	IVL	SP1_IVL	unknown
SP1	KCNH2	SP1_KCNH2	unknown
SP1	KCNQ2	SP1_KCNQ2	activation
SP1	KCNQ3	SP1_KCNQ3	activation
SP1	KCTD11	SP1_KCTD11	unknown
SP1	KDR	SP1_KDR	repression
SP1	KIF2C	SP1_KIF2C	activation
SP1	KISS1	SP1_KISS1	activation
SP1	KISS1	SP1_KISS1	unknown
SP1	KIT	SP1_KIT	unknown
SP1	KLF8	SP1_KLF8	unknown
SP1	KLK3	SP1_KLK3	activation
SP1	KRT14	SP1_KRT14	repression
SP1	KRT16	SP1_KRT16	activation
SP1	KRT18	SP1_KRT18	unknown
SP1	KRT19	SP1_KRT19	activation
SP1	KRT5	SP1_KRT5	activation
SP1	LAMA1	SP1_LAMA1	unknown
SP1	LCAT	SP1_LCAT	unknown
SP1	LDHA	SP1_LDHA	activation
SP1	LDHC	SP1_LDHC	unknown
SP1	LDLR	SP1_LDLR	activation
SP1	LEP	SP1_LEP	activation
SP1	LMO4	SP1_LMO4	unknown
SP1	LOR	SP1_LOR	activation
SP1	LOXL4	SP1_LOXL4	activation
SP1	LPL	SP1_LPL	unknown
SP1	LRP5	SP1_LRP5	activation
SP1	LSP1	SP1_LSP1	unknown
SP1	LTBP4	SP1_LTBP4	unknown
SP1	LTC4S	SP1_LTC4S	unknown
SP1	LTF	SP1_LTF	unknown
SP1	LYZ	SP1_LYZ	unknown
SP1	MACROD1	SP1_MACROD1	activation
SP1	MAOB	SP1_MAOB	unknown
SP1	MAT2A	SP1_MAT2A	activation
SP1	MAT2A	SP1_MAT2A	unknown
SP1	MAT2B	SP1_MAT2B	activation
SP1	MCTS1	SP1_MCTS1	unknown
SP1	MDM2	SP1_MDM2	activation
SP1	MDM2	SP1_MDM2	unknown
SP1	ME1	SP1_ME1	unknown
SP1	MET	SP1_MET	activation
SP1	MET	SP1_MET	repression
SP1	MGMT	SP1_MGMT	unknown
SP1	MICA	SP1_MICA	activation
SP1	MICB	SP1_MICB	activation
SP1	MICB	SP1_MICB	unknown
SP1	MIF	SP1_MIF	activation
SP1	MME	SP1_MME	unknown
SP1	MMP11	SP1_MMP11	activation
SP1	MMP14	SP1_MMP14	activation
SP1	MMP14	SP1_MMP14	unknown
SP1	MMP2	SP1_MMP2	activation
SP1	MMP2	SP1_MMP2	unknown
SP1	MMP28	SP1_MMP28	unknown
SP1	MMP9	SP1_MMP9	activation
SP1	MMP9	SP1_MMP9	unknown
SP1	MMRN1	SP1_MMRN1	activation
SP1	MNDA	SP1_MNDA	unknown
SP1	MPG	SP1_MPG	unknown
SP1	MPO	SP1_MPO	activation
SP1	MPO	SP1_MPO	unknown
SP1	MTA1	SP1_MTA1	activation
SP1	MUC2	SP1_MUC2	activation
SP1	MUC2	SP1_MUC2	unknown
SP1	MUC4	SP1_MUC4	unknown
SP1	MUC5AC	SP1_MUC5AC	activation
SP1	MUC6	SP1_MUC6	activation
SP1	MYBL1	SP1_MYBL1	unknown
SP1	MYBL2	SP1_MYBL2	unknown
SP1	MYC	SP1_MYC	unknown
SP1	MYCN	SP1_MYCN	activation
SP1	MYCN	SP1_MYCN	repression
SP1	MYCN	SP1_MYCN	unknown
SP1	NDUFV1	SP1_NDUFV1	activation
SP1	NDUFV2	SP1_NDUFV2	activation
SP1	NF1	SP1_NF1	unknown
SP1	NFKB1	SP1_NFKB1	activation
SP1	NFKB2	SP1_NFKB2	unknown
SP1	NKX2-1	SP1_NKX2-1	unknown
SP1	NOL7	SP1_NOL7	unknown
SP1	NOS1	SP1_NOS1	unknown
SP1	NOS3	SP1_NOS3	activation
SP1	NOS3	SP1_NOS3	unknown
SP1	NPY	SP1_NPY	unknown
SP1	NQO2	SP1_NQO2	unknown
SP1	NR4A1	SP1_NR4A1	unknown
SP1	NR5A1	SP1_NR5A1	unknown
SP1	NT5E	SP1_NT5E	unknown
SP1	OAT	SP1_OAT	unknown
SP1	ODC1	SP1_ODC1	unknown
SP1	OPRM1	SP1_OPRM1	activation
SP1	OPRM1	SP1_OPRM1	unknown
SP1	OXTR	SP1_OXTR	unknown
SP1	P2RX4	SP1_P2RX4	repression
SP1	P4HA1	SP1_P4HA1	activation
SP1	PADI1	SP1_PADI1	activation
SP1	PADI3	SP1_PADI3	unknown
SP1	PAX6	SP1_PAX6	unknown
SP1	PCK1	SP1_PCK1	activation
SP1	PDE6A	SP1_PDE6A	unknown
SP1	PDE6B	SP1_PDE6B	unknown
SP1	PDGFB	SP1_PDGFB	unknown
SP1	PDGFC	SP1_PDGFC	unknown
SP1	PDHA1	SP1_PDHA1	unknown
SP1	PDIA2	SP1_PDIA2	activation
SP1	PELO	SP1_PELO	unknown
SP1	PGLYRP2	SP1_PGLYRP2	unknown
SP1	PGR	SP1_PGR	activation
SP1	PHGDH	SP1_PHGDH	activation
SP1	PLAA	SP1_PLAA	unknown
SP1	PLAC1	SP1_PLAC1	unknown
SP1	PLAT	SP1_PLAT	unknown
SP1	PLAU	SP1_PLAU	unknown
SP1	PLAUR	SP1_PLAUR	activation
SP1	PLAUR	SP1_PLAUR	unknown
SP1	PNOC	SP1_PNOC	unknown
SP1	POLD1	SP1_POLD1	unknown
SP1	POLD2	SP1_POLD2	unknown
SP1	POLE2	SP1_POLE2	unknown
SP1	PON1	SP1_PON1	activation
SP1	POR	SP1_POR	activation
SP1	POR	SP1_POR	repression
SP1	POR	SP1_POR	unknown
SP1	PPL	SP1_PPL	activation
SP1	PPP2R2B	SP1_PPP2R2B	activation
SP1	PRKCE	SP1_PRKCE	repression
SP1	PRM1	SP1_PRM1	activation
SP1	PRNP	SP1_PRNP	activation
SP1	PRNP	SP1_PRNP	unknown
SP1	PRSS50	SP1_PRSS50	activation
SP1	PSEN1	SP1_PSEN1	unknown
SP1	PSIP1	SP1_PSIP1	unknown
SP1	PTEN	SP1_PTEN	unknown
SP1	PTGES	SP1_PTGES	unknown
SP1	PTGIR	SP1_PTGIR	activation
SP1	PTGS2	SP1_PTGS2	activation
SP1	PTGS2	SP1_PTGS2	repression
SP1	PTHLH	SP1_PTHLH	activation
SP1	PTK6	SP1_PTK6	unknown
SP1	PTN	SP1_PTN	unknown
SP1	PTTG1	SP1_PTTG1	activation
SP1	PTTG1	SP1_PTTG1	unknown
SP1	RARA	SP1_RARA	activation
SP1	RASSF1	SP1_RASSF1	activation
SP1	RECK	SP1_RECK	activation
SP1	RECK	SP1_RECK	unknown
SP1	RECQL4	SP1_RECQL4	activation
SP1	RECQL4	SP1_RECQL4	unknown
SP1	RELA	SP1_RELA	activation
SP1	RELA	SP1_RELA	unknown
SP1	RETN	SP1_RETN	activation
SP1	RGN	SP1_RGN	repression
SP1	RORA	SP1_RORA	activation
SP1	RPS3A	SP1_RPS3A	unknown
SP1	SCNN1B	SP1_SCNN1B	unknown
SP1	SCT	SP1_SCT	unknown
SP1	SCTR	SP1_SCTR	unknown
SP1	SERPINB5	SP1_SERPINB5	activation
SP1	SERPINE1	SP1_SERPINE1	activation
SP1	SERPINE1	SP1_SERPINE1	unknown
SP1	SGPL1	SP1_SGPL1	unknown
SP1	SIGIRR	SP1_SIGIRR	activation
SP1	SIRT1	SP1_SIRT1	unknown
SP1	SKP2	SP1_SKP2	activation
SP1	SKP2	SP1_SKP2	unknown
SP1	SLC13A4	SP1_SLC13A4	unknown
SP1	SLC15A1	SP1_SLC15A1	unknown
SP1	SLC19A1	SP1_SLC19A1	activation
SP1	SLC19A2	SP1_SLC19A2	unknown
SP1	SLC19A3	SP1_SLC19A3	activation
SP1	SLC19A3	SP1_SLC19A3	unknown
SP1	SLC25A20	SP1_SLC25A20	unknown
SP1	SLC29A1	SP1_SLC29A1	repression
SP1	SLC31A1	SP1_SLC31A1	unknown
SP1	SLC39A1	SP1_SLC39A1	unknown
SP1	SLC39A8	SP1_SLC39A8	activation
SP1	SLC3A2	SP1_SLC3A2	unknown
SP1	SLC4A2	SP1_SLC4A2	unknown
SP1	SLC5A8	SP1_SLC5A8	activation
SP1	SLC7A5	SP1_SLC7A5	unknown
SP1	SLC9A2	SP1_SLC9A2	unknown
SP1	SMARCA1	SP1_SMARCA1	unknown
SP1	SMPD1	SP1_SMPD1	activation
SP1	SNAP25	SP1_SNAP25	unknown
SP1	SNAPC1	SP1_SNAPC1	unknown
SP1	SNRPN	SP1_SNRPN	unknown
SP1	SOCS1	SP1_SOCS1	activation
SP1	SOD1	SP1_SOD1	activation
SP1	SOD1	SP1_SOD1	repression
SP1	SOD2	SP1_SOD2	repression
SP1	SOD2	SP1_SOD2	unknown
